wage,education,experience,ethnicity,smsa,south,age,nearcollege,nearcollege2,nearcollege4,enrolled,married,education66,smsa66,south66,feducation,meducation,fameducation,kww,iq,parents14,library14
455,10,17,0,0,1,33,1,no,private,no,no,10,no,yes,9,8,8,38,#N/A,singlemom,yes
260,12,6,1,0,1,24,0,no,none,no,yes,7,no,yes,9.93999958,4,9,20,#N/A,singlemom,no
705,13,9,1,1,0,28,0,no,none,no,yes,12,no,yes,0,7,8,26,#N/A,both,no
417,13,11,0,0,1,30,0,no,none,no,yes,13,no,yes,9.93999958,10.25,9,45,74,both,yes
250,11,10,1,0,1,27,0,no,none,no,no,9,no,yes,9.93999958,13,4,14,#N/A,singlemom,no
460,12,6,1,0,1,24,0,no,none,no,yes,8,no,yes,9.93999958,2,9,28,#N/A,singlemom,no
325,8,12,1,0,1,26,0,no,none,no,yes,7,no,yes,9.93999958,10.25,9,19,#N/A,singlemom,no
275,9,10,1,0,1,25,0,no,none,no,no,8,no,yes,9.93999958,10.25,9,15,#N/A,singlemom,no
325,12,8,1,0,1,26,0,no,none,no,yes,9,no,yes,7,10.25,9,18,#N/A,both,yes
300,15,4,1,1,0,25,0,no,none,yes,yes,9,no,yes,9.93999958,8,9,20,#N/A,both,no
250,8,17,1,0,1,31,0,no,none,no,no,7,no,yes,9.93999958,8,9,17,#N/A,singlemom,no
288,12,10,0,0,1,28,0,no,none,no,yes,10,no,yes,9,10,7,39,#N/A,both,yes
550,13,9,1,1,1,28,0,no,none,yes,yes,13,yes,yes,3,8,8,16,85,both,no
429,12,15,0,0,1,33,0,no,none,yes,yes,12,no,yes,12,12,3,38,#N/A,both,yes
375,8,16,1,1,1,30,0,no,none,no,yes,6,no,yes,9.93999958,10.25,9,23,#N/A,both,no
577,9,15,0,0,1,30,0,no,none,no,yes,8,no,yes,5,4,8,26,#N/A,both,no
531,13,6,0,0,1,25,0,no,none,no,no,9,no,yes,5,10.25,9,25,96,both,no
250,12,6,0,1,1,24,0,no,none,yes,no,8,no,yes,4,10.25,9,22,#N/A,other,no
440,12,9,0,0,1,27,0,no,none,no,yes,12,no,yes,9.93999958,8,9,27,73,singlemom,yes
457,12,8,0,0,1,26,0,no,none,no,yes,10,no,yes,9.93999958,6,9,27,75,singlemom,no
438,12,9,0,0,1,27,0,no,none,no,yes,12,no,yes,5,5,8,34,95,both,yes
550,12,9,1,0,1,27,0,no,none,no,no,11,no,yes,9.93999958,5,9,42,102,singlemom,yes
650,16,3,0,1,1,25,0,no,none,no,yes,10,no,yes,12,16,2,31,107,both,yes
423,11,9,0,0,1,26,0,no,none,no,yes,9,no,yes,7,3,8,19,86,both,no
420,13,8,0,1,1,27,0,no,none,no,yes,12,no,yes,18,8,5,41,104,both,yes
200,14,5,0,1,1,25,0,no,none,yes,no,10,no,yes,18,8,5,43,106,both,yes
400,8,12,0,0,1,26,0,no,none,no,yes,8,no,yes,3,10,8,24,#N/A,both,no
300,9,9,0,1,1,24,0,no,none,no,yes,6,no,yes,5,10.25,9,16,#N/A,other,no
714,12,12,0,1,1,30,0,no,none,no,yes,12,no,yes,5,7,8,21,95,both,no
398,12,7,0,0,1,25,0,no,none,no,yes,10,no,yes,12,8,5,37,116,both,no
398,9,14,0,0,1,29,0,no,none,no,yes,9,no,yes,6,8,8,20,66,both,no
734,16,6,0,1,1,28,0,no,none,no,yes,13,no,yes,5,0,8,38,101,both,yes
688,12,7,0,0,1,25,0,no,none,no,yes,10,no,yes,12,12,3,23,96,both,no
212,6,16,0,0,1,28,0,no,none,no,no,6,no,yes,3,11,8,#N/A,#N/A,both,yes
455,12,13,0,0,1,31,0,no,none,no,yes,12,no,yes,9.93999958,9,9,41,104,both,no
350,15,3,0,1,1,24,0,no,none,no,no,8,no,yes,17,12,2,32,#N/A,both,yes
577,16,6,0,0,1,28,0,no,none,no,no,13,yes,yes,9.93999958,16,4,39,138,singlemom,yes
699,16,9,0,0,0,31,0,no,none,no,yes,15,yes,yes,10,14,6,34,105,both,no
375,16,5,0,0,1,27,0,no,none,no,no,11,no,yes,14,12,2,44,106,both,yes
375,13,5,0,0,1,24,0,no,none,no,yes,8,no,yes,14,12,2,33,#N/A,both,yes
364,12,15,0,0,1,33,0,no,none,no,yes,12,no,yes,10,9,7,40,#N/A,both,yes
220,12,11,1,1,1,29,0,no,none,no,no,11,no,yes,11,4,8,22,67,step,no
621,16,9,1,1,1,31,0,no,none,no,yes,15,no,yes,0,0,8,27,#N/A,both,no
375,11,14,1,0,1,31,0,no,none,no,no,7,no,yes,9.93999958,10.25,9,31,#N/A,other,no
341,16,4,1,0,1,26,0,no,none,no,no,10,no,yes,12,10,5,24,97,both,no
380,16,2,1,0,1,24,0,no,none,no,yes,8,no,yes,12,10,5,16,#N/A,both,no
260,11,15,0,1,1,32,0,no,none,no,yes,11,no,yes,9.93999958,10.25,9,37,#N/A,other,no
489,8,16,1,1,1,30,0,no,none,no,yes,7,yes,yes,9.93999958,10.25,9,30,#N/A,both,no
433,11,9,1,1,1,26,0,no,none,no,yes,10,yes,yes,8,9,8,18,#N/A,both,no
365,11,10,1,1,1,27,0,no,none,no,yes,11,yes,yes,8,10.25,9,19,#N/A,both,no
257,14,13,1,1,1,33,0,no,none,no,yes,14,yes,yes,9.93999958,10.25,9,41,#N/A,singlemom,no
513,14,6,0,1,1,26,0,no,none,yes,yes,11,yes,yes,12,12,3,29,#N/A,both,no
288,15,10,0,1,1,31,0,no,none,no,yes,14,yes,yes,8,9,8,40,108,both,no
866,18,6,0,1,1,30,0,no,none,no,yes,14,yes,yes,8,13,6,44,125,both,yes
433,12,7,0,1,1,25,0,no,none,no,no,9,yes,yes,7,8,8,34,106,both,no
500,1,22,0,1,1,29,0,no,none,no,yes,1,yes,yes,0,3,8,8,#N/A,both,no
548,16,2,0,1,1,24,0,no,none,no,yes,8,yes,yes,12,12,3,32,#N/A,both,no
400,12,11,0,1,1,29,0,no,none,no,yes,12,yes,yes,4,6,8,25,99,both,no
433,9,15,0,1,1,30,0,no,none,no,yes,8,yes,yes,9.93999958,8,9,20,#N/A,both,no
375,13,5,0,0,1,24,0,yes,none,no,yes,8,no,yes,16,13,1,26,#N/A,both,yes
547,12,14,0,1,1,32,0,yes,none,no,yes,12,yes,yes,12,12,3,42,96,both,no
375,12,6,0,0,1,24,0,yes,none,no,no,8,no,yes,12,12,3,24,#N/A,both,yes
500,14,5,0,0,1,25,0,yes,none,no,yes,10,no,yes,10,12,6,33,114,both,yes
355,16,2,0,0,1,24,0,yes,none,yes,yes,9,no,yes,18,15,1,36,117,both,yes
600,12,11,0,1,0,29,0,yes,none,no,yes,12,no,yes,9,12,6,34,105,both,yes
650,12,16,0,1,1,34,0,yes,none,no,yes,9,yes,yes,2,3,8,40,106,both,no
848,12,14,0,1,1,32,0,yes,none,no,yes,12,yes,yes,8,8,8,44,102,both,no
325,12,9,0,1,1,27,0,yes,none,no,yes,10,yes,yes,10,9,7,33,#N/A,both,no
289,12,15,1,0,1,33,1,no,public,no,no,12,no,yes,9.93999958,10.25,9,35,75,other,no
457,14,4,1,0,1,24,1,no,public,no,yes,9,no,yes,5,5,8,27,99,both,no
711,14,9,1,1,1,29,1,no,public,no,yes,12,yes,yes,12,12,3,35,#N/A,both,yes
413,13,15,0,0,1,34,1,no,public,no,yes,11,no,yes,11,12,6,46,90,both,no
649,16,3,1,1,1,25,1,no,public,no,no,9,no,yes,9.93999958,16,4,26,101,singlemom,no
633,13,7,0,1,1,26,1,no,public,no,yes,11,no,yes,9.93999958,10.25,9,37,115,both,no
721,16,6,0,0,1,28,1,no,public,no,yes,13,no,yes,10,12,6,37,118,both,no
913,12,14,0,1,1,32,1,no,public,no,yes,12,no,yes,12,9,5,40,108,both,yes
375,13,7,0,0,1,26,1,no,public,yes,yes,10,no,yes,8,5,8,29,101,both,no
592,18,3,0,1,1,27,1,no,public,no,yes,12,yes,yes,12,12,3,37,127,both,no
764,16,10,0,0,1,32,0,no,none,no,yes,9,no,yes,9.93999958,12,4,41,114,both,no
500,12,8,0,0,1,26,0,no,none,no,yes,8,no,yes,4,9,8,24,#N/A,both,no
275,11,8,1,1,0,25,0,no,none,no,yes,9,no,yes,11,10,7,30,76,both,yes
260,10,8,1,1,0,24,0,no,none,no,no,8,no,yes,11,10,7,20,#N/A,both,yes
962,16,6,0,0,1,28,0,no,none,no,no,13,yes,yes,12,16,2,42,132,both,yes
625,12,10,1,0,1,28,0,no,none,no,yes,12,no,yes,9.93999958,3,9,28,50,singlemom,no
333,12,8,1,0,1,26,0,no,none,no,yes,9,no,yes,9.93999958,10.25,9,26,84,singlemom,no
625,12,11,1,0,1,29,0,no,none,no,yes,12,no,yes,9.93999958,10,9,23,55,other,no
250,10,8,1,0,1,24,0,no,none,no,no,8,no,yes,9.93999958,10.25,9,18,#N/A,other,no
359,12,16,1,0,1,34,0,no,none,no,yes,11,no,yes,9.93999958,10.25,9,23,73,other,no
550,12,16,1,0,1,34,0,no,none,no,yes,12,no,yes,9.93999958,6,9,19,#N/A,singlemom,no
403,12,6,1,0,1,24,0,no,none,no,yes,9,no,yes,9.93999958,10.25,9,16,61,both,no
463,11,9,1,1,0,26,0,no,none,no,no,9,no,yes,9,9,7,14,84,both,no
396,12,6,1,0,1,24,0,no,none,no,no,5,no,yes,4,5,8,12,#N/A,both,no
278,12,6,1,0,1,24,0,no,none,no,no,8,no,yes,9.93999958,8,9,20,#N/A,both,no
400,14,7,1,0,1,27,0,yes,none,no,yes,11,no,yes,9.93999958,10.25,9,28,71,other,no
415,16,2,1,0,1,24,0,yes,none,no,yes,9,no,yes,9.93999958,10.25,9,27,84,other,no
462,12,15,1,0,1,33,0,yes,none,no,yes,12,no,yes,7,7,8,36,#N/A,both,no
1442,18,9,0,0,1,33,0,yes,none,no,no,16,yes,yes,9.93999958,10.25,9,44,101,both,no
125,4,17,1,0,1,27,0,yes,none,no,no,4,no,yes,9.93999958,10.25,9,#N/A,#N/A,other,no
200,10,18,1,0,1,34,0,yes,none,no,yes,10,no,yes,9.93999958,8,9,22,#N/A,both,no
300,10,15,1,0,1,31,0,yes,none,no,yes,9,no,yes,9.93999958,9,9,18,#N/A,other,no
521,10,16,1,0,1,32,0,yes,none,no,yes,9,no,yes,9.93999958,9,9,28,#N/A,both,no
266,13,6,1,1,1,25,0,yes,none,no,yes,10,no,yes,10,12,6,24,69,both,no
325,11,9,1,0,1,26,0,yes,none,no,yes,9,no,yes,9.93999958,10.25,9,18,80,other,no
350,9,15,1,1,1,30,0,yes,none,no,no,8,yes,yes,7,10,8,19,#N/A,both,no
340,9,19,1,0,1,34,0,yes,none,no,yes,8,no,yes,9.93999958,10.25,9,41,#N/A,other,no
625,13,6,1,0,1,25,0,yes,none,no,yes,8,no,yes,3,7,8,28,#N/A,both,no
214,10,13,0,0,1,29,0,yes,none,no,yes,9,no,yes,9.93999958,9,9,16,69,both,no
688,12,10,0,0,1,28,0,yes,none,no,yes,12,no,yes,9,12,6,37,104,both,no
275,8,18,0,1,1,32,0,yes,none,no,yes,8,no,yes,5,12,6,31,#N/A,both,no
457,10,16,0,0,1,32,0,yes,none,no,yes,9,no,yes,6,10,8,40,92,both,yes
615,12,8,1,1,1,26,0,yes,none,no,no,9,no,yes,9.93999958,8,9,28,#N/A,both,no
732,16,3,1,1,0,25,0,yes,none,no,yes,10,no,yes,13,10.25,5,40,102,both,no
163,12,8,1,0,1,26,0,yes,none,no,no,6,no,yes,9.93999958,10.25,9,25,#N/A,singlemom,no
260,8,10,1,0,1,24,0,yes,none,no,no,5,no,yes,9.93999958,10.25,9,18,#N/A,singlemom,no
492,11,10,0,0,1,27,0,yes,none,no,yes,10,no,yes,9.93999958,10.25,9,26,#N/A,both,no
575,12,8,1,1,0,26,0,yes,none,no,yes,10,no,yes,9.93999958,10.25,9,16,#N/A,both,no
510,12,7,1,1,0,25,0,yes,none,no,no,9,no,yes,9.93999958,10.25,9,22,#N/A,other,no
565,8,12,1,1,1,26,0,yes,none,no,no,8,no,yes,9.93999958,10.25,9,16,#N/A,other,no
515,9,14,1,0,1,29,0,yes,none,no,no,9,no,yes,6,4,8,23,#N/A,both,no
471,8,11,1,1,0,25,0,yes,none,no,yes,6,no,yes,6,4,8,18,#N/A,both,no
335,13,8,1,0,1,27,0,yes,none,yes,yes,12,no,yes,9.93999958,12,4,21,97,singlemom,no
481,12,10,1,0,1,28,0,yes,none,no,yes,11,no,yes,6,10,8,27,83,both,no
642,12,8,1,0,1,26,0,yes,none,no,yes,10,no,yes,6,10,8,36,98,both,yes
573,10,9,1,0,1,25,0,yes,none,no,yes,9,no,yes,7,10,8,25,70,both,no
315,6,20,1,0,1,32,0,yes,none,no,yes,6,no,yes,9.93999958,10.25,9,19,#N/A,both,no
360,11,13,1,1,1,30,0,yes,none,no,yes,11,no,yes,0,8,8,45,#N/A,both,no
339,12,7,1,1,1,25,0,yes,none,no,no,9,no,yes,9.93999958,10.25,9,26,90,other,no
400,13,7,0,0,1,26,0,yes,none,no,yes,9,no,yes,10,4,8,26,87,both,no
300,15,3,0,0,1,24,0,yes,none,no,no,9,no,yes,9.93999958,12,4,38,96,both,no
580,10,18,0,0,1,34,0,yes,none,no,yes,10,no,yes,10,12,6,34,80,both,no
321,14,4,0,0,1,24,0,yes,none,no,no,9,no,yes,8,12,6,34,102,both,no
475,12,8,1,1,0,26,0,yes,none,no,no,10,no,yes,2,10.25,9,21,79,other,yes
445,7,12,1,1,0,25,0,yes,none,no,yes,4,no,yes,2,10.25,9,16,#N/A,other,no
300,6,13,1,0,1,25,0,yes,none,no,no,3,no,yes,9.93999958,6,9,4,#N/A,singlemom,no
252,10,11,1,0,1,27,0,yes,none,no,yes,8,no,yes,9.93999958,5,9,14,#N/A,both,yes
419,12,7,1,0,1,25,0,yes,none,no,yes,8,no,yes,9,2,8,20,#N/A,both,yes
317,6,22,1,0,1,34,0,yes,none,no,yes,5,no,yes,9.93999958,10.25,9,30,#N/A,both,no
553,16,7,0,0,1,29,0,yes,none,no,yes,12,no,yes,10,12,6,40,104,both,no
721,18,7,0,0,1,31,0,no,none,no,yes,16,no,yes,8,9,8,35,104,both,yes
729,13,6,0,0,1,25,0,no,none,no,no,10,no,yes,8,12,6,30,101,both,yes
314,12,7,0,1,1,25,0,no,none,no,yes,10,no,yes,5,8,8,28,115,both,no
220,9,12,0,0,1,27,0,no,none,no,no,7,no,yes,9,3,8,18,#N/A,both,no
235,8,11,1,0,1,25,1,no,private,no,yes,7,no,yes,9.93999958,4,9,24,#N/A,singlemom,no
333,9,12,1,0,1,27,1,no,private,no,yes,7,no,yes,9.93999958,5,9,22,#N/A,singlemom,no
333,11,9,1,0,1,26,1,no,private,no,yes,7,no,yes,9.93999958,5,9,12,#N/A,singlemom,no
333,11,13,1,0,1,30,1,no,private,no,no,11,no,yes,9,7,8,#N/A,#N/A,both,no
380,12,10,1,0,1,28,1,no,private,no,yes,11,no,yes,9,7,8,26,#N/A,both,no
390,12,8,1,0,1,26,1,no,private,no,no,11,no,yes,9,7,8,24,#N/A,both,no
250,5,23,1,0,1,34,1,no,private,no,no,5,no,yes,9.93999958,6,9,18,#N/A,both,no
673,17,4,1,1,1,27,1,no,private,yes,no,12,yes,yes,6,11,8,27,107,both,no
483,16,4,1,1,1,26,1,no,private,yes,no,10,no,yes,7,10,8,29,98,both,no
769,16,3,1,1,1,25,1,no,private,no,no,9,no,yes,7,10,8,25,96,both,no
325,4,15,1,1,1,25,1,no,private,no,yes,3,no,yes,0,4,8,8,#N/A,both,no
465,11,13,1,0,1,30,1,no,private,no,yes,7,no,yes,9.93999958,10.25,9,18,#N/A,other,no
350,14,4,0,0,1,24,1,no,private,no,no,8,no,yes,16,10,5,21,#N/A,both,no
375,12,8,1,1,1,26,1,no,private,no,yes,11,no,yes,3,6,8,25,#N/A,both,no
300,5,16,0,0,1,27,1,no,private,no,yes,4,no,yes,1,1,8,35,#N/A,both,no
475,16,3,1,1,1,25,1,no,private,no,yes,9,no,yes,7,10,8,21,#N/A,both,no
528,12,9,1,1,0,27,1,no,private,no,yes,10,no,yes,9.93999958,10.25,9,18,#N/A,other,yes
513,10,10,1,0,1,26,1,no,private,no,yes,7,no,yes,9.93999958,10.25,9,27,#N/A,other,no
445,12,9,1,1,0,27,1,no,private,no,no,10,no,yes,9.93999958,10.25,9,32,#N/A,other,no
265,11,12,1,0,1,29,1,no,private,no,yes,8,no,yes,7,6,8,28,#N/A,both,no
260,12,9,1,0,1,27,1,no,private,no,yes,7,no,yes,7,6,8,16,#N/A,both,no
318,9,9,1,1,1,24,1,no,private,no,no,6,no,yes,0,7,8,10,#N/A,both,no
626,12,8,0,0,1,26,0,no,none,no,yes,10,no,yes,12,11,5,39,99,both,yes
400,11,8,0,0,1,25,0,no,none,no,no,9,no,yes,14,9,5,33,#N/A,both,no
378,14,4,0,1,1,24,0,no,none,no,yes,9,no,yes,11,10,7,25,#N/A,both,no
803,16,7,0,0,1,29,0,no,none,no,yes,13,no,yes,18,12,2,34,112,both,yes
447,16,3,0,0,1,25,0,no,none,no,no,9,no,yes,18,12,2,25,118,both,yes
319,15,7,0,0,1,28,0,yes,none,no,yes,12,no,yes,12,9,5,26,83,both,no
401,8,16,0,0,1,30,0,yes,none,no,yes,8,no,yes,9.93999958,2,9,25,#N/A,singlemom,no
438,9,12,0,1,1,27,0,yes,none,no,no,9,no,yes,2,2,8,31,#N/A,both,no
417,10,8,0,1,1,24,0,yes,none,no,yes,8,no,yes,2,2,8,36,#N/A,both,no
375,10,9,0,0,1,25,0,yes,none,no,yes,8,no,yes,5,11,8,24,#N/A,both,yes
616,16,8,0,1,1,30,0,yes,none,no,yes,15,no,yes,12,12,3,41,107,both,yes
354,12,10,0,1,1,28,0,yes,none,no,yes,12,no,yes,13,12,2,38,91,both,yes
425,18,4,0,1,1,28,0,yes,none,no,yes,12,yes,yes,18,12,2,24,96,both,no
265,12,8,0,0,1,26,0,yes,none,no,no,10,no,yes,18,12,2,24,89,both,yes
426,14,4,0,1,1,24,0,yes,none,no,no,9,no,yes,13,13,1,41,118,both,yes
250,12,7,0,0,1,25,0,yes,none,no,yes,10,no,yes,13,10,5,39,113,both,yes
560,17,2,0,1,1,25,0,yes,none,no,no,10,no,yes,12,12,3,33,116,both,yes
289,12,11,0,0,1,29,0,yes,none,no,yes,12,no,yes,7,7,8,29,105,both,no
393,16,4,0,0,1,26,0,yes,none,no,yes,10,no,yes,7,7,8,30,120,both,yes
577,12,8,0,1,1,26,0,yes,none,no,yes,10,no,yes,6,7,8,32,107,both,yes
346,17,9,0,0,1,32,0,yes,none,no,yes,17,no,yes,12,11,5,49,94,both,yes
1282,16,6,0,1,1,28,0,yes,none,no,yes,12,yes,yes,12,12,3,31,98,both,yes
865,17,5,0,1,0,28,1,yes,private,yes,yes,14,yes,yes,12,16,2,36,126,both,no
413,14,4,0,1,1,24,1,yes,private,no,yes,9,no,yes,12,16,2,28,96,both,yes
225,6,17,0,1,0,29,1,yes,private,no,no,6,no,yes,9.93999958,12,4,25,#N/A,both,no
404,14,7,0,1,0,27,1,no,public,no,no,10,no,yes,4,7,8,39,84,both,yes
721,12,13,0,1,1,31,1,no,public,no,yes,12,yes,yes,3,7,8,36,108,both,yes
577,12,12,0,1,1,30,1,no,public,no,yes,12,yes,yes,3,8,8,32,104,both,yes
500,12,8,0,0,1,26,1,no,public,no,yes,10,no,yes,6,8,8,20,110,both,no
250,12,11,0,0,1,29,1,no,public,no,yes,12,no,yes,7,6,8,35,96,both,yes
155,12,8,0,0,1,26,1,no,public,no,yes,11,no,yes,7,7,8,28,106,both,yes
406,12,9,0,0,1,27,1,no,public,yes,yes,9,no,yes,6,7,8,18,68,both,yes
350,12,15,1,1,1,33,0,yes,none,no,yes,12,yes,yes,9.93999958,3,9,45,83,singlemom,yes
462,12,8,1,1,1,26,0,yes,none,no,no,9,yes,yes,9.93999958,10.25,9,24,66,other,yes
500,10,18,0,1,1,34,0,yes,none,no,yes,10,yes,yes,7,12,6,34,70,both,yes
846,16,8,0,1,1,30,0,yes,none,no,yes,13,yes,yes,12,11,5,39,104,both,yes
577,12,11,0,1,1,29,0,yes,none,no,yes,12,yes,yes,9,12,6,41,87,both,yes
400,16,6,0,1,1,28,0,yes,none,no,yes,12,yes,yes,10,12,6,38,110,both,yes
741,11,17,0,0,0,34,0,yes,none,no,yes,11,yes,yes,8,12,6,38,87,both,yes
350,14,5,0,1,1,25,0,yes,none,no,no,9,yes,yes,12,12,3,31,100,both,yes
438,12,8,0,1,1,26,0,yes,none,no,yes,10,yes,yes,12,14,2,42,91,both,yes
727,13,6,0,1,1,25,0,yes,none,no,no,10,yes,yes,16,15,1,35,#N/A,both,yes
970,11,8,0,1,1,25,0,yes,none,no,yes,7,yes,yes,4,6,8,28,#N/A,both,yes
751,16,8,0,1,1,30,0,no,none,no,yes,15,no,yes,12,12,3,48,109,both,no
577,18,6,0,1,1,30,0,no,none,no,yes,14,no,yes,18,14,1,42,112,both,yes
404,16,8,0,0,1,30,0,no,none,no,yes,13,no,yes,12,12,3,31,106,both,no
616,12,12,0,0,1,30,0,no,none,no,yes,12,no,yes,12,12,3,36,94,both,no
230,16,3,0,0,1,25,0,no,none,no,yes,9,no,yes,8,6,8,36,#N/A,both,no
142,12,6,0,0,1,24,0,no,none,no,no,8,no,yes,8,6,8,30,#N/A,both,no
385,18,6,0,0,1,30,0,no,none,no,yes,15,no,yes,9,12,6,45,#N/A,both,yes
385,12,9,0,1,1,27,0,no,none,no,no,12,no,yes,13,6,5,30,95,both,no
422,12,6,0,0,1,24,0,no,none,no,yes,8,no,yes,3,10.25,9,35,#N/A,both,yes
650,12,9,1,0,0,27,0,no,none,no,no,10,no,yes,3,6,8,23,#N/A,both,no
230,8,16,1,0,1,30,0,no,none,no,no,8,no,yes,9.93999958,4,9,19,#N/A,singlemom,no
672,15,9,0,0,1,30,0,no,none,no,yes,13,no,yes,12,12,3,43,89,both,yes
354,18,3,1,1,1,27,0,no,none,no,yes,12,no,yes,3,11,8,42,#N/A,both,yes
250,13,7,1,0,1,26,0,no,none,yes,no,9,no,yes,2,11,8,35,#N/A,both,no
300,11,14,1,0,1,31,0,no,none,no,no,11,no,yes,9.93999958,7,9,25,#N/A,step,no
400,12,6,1,0,1,24,0,no,none,no,yes,8,no,yes,9.93999958,2,9,18,#N/A,singlemom,yes
300,7,21,1,0,1,34,0,no,none,no,yes,6,no,yes,9.93999958,10.25,9,18,#N/A,singlemom,no
460,13,8,1,0,1,27,0,no,none,no,yes,11,no,yes,9.93999958,5,9,19,#N/A,both,no
432,12,9,1,1,0,27,0,no,none,no,no,10,no,yes,9.93999958,5,9,18,#N/A,both,no
250,11,9,1,0,1,26,0,no,none,no,yes,10,no,yes,6,11,8,12,#N/A,both,yes
315,5,17,0,1,1,28,0,no,none,no,yes,5,no,yes,9.93999958,4,9,24,#N/A,both,no
625,12,10,0,0,1,28,0,no,none,no,no,12,no,yes,7,10,8,38,85,step,yes
500,10,10,0,0,1,26,0,no,none,no,yes,9,no,yes,9,12,6,27,97,both,yes
331,12,9,0,0,1,27,0,no,none,no,no,10,no,yes,5,7,8,26,83,both,yes
585,12,10,0,0,1,28,0,no,none,no,yes,12,no,yes,10,10,7,40,99,both,yes
320,13,9,1,0,1,28,0,no,none,yes,yes,11,no,yes,9.93999958,9,9,24,75,singlemom,no
300,11,11,1,0,1,28,0,no,none,no,yes,11,no,yes,9.93999958,9,9,26,68,both,yes
738,16,10,0,0,1,32,0,no,none,no,yes,15,no,yes,8,12,6,41,107,both,no
385,12,12,1,0,1,30,0,no,none,no,no,12,no,yes,9.93999958,10.25,9,30,74,both,no
641,13,7,1,0,1,26,0,no,none,yes,yes,11,no,yes,6,7,8,30,105,both,no
325,5,21,1,0,1,32,0,no,none,no,yes,4,no,yes,0,7,8,18,#N/A,both,no
406,12,6,1,0,1,24,0,no,none,no,yes,8,no,yes,9.93999958,4,9,22,#N/A,singlemom,no
300,6,20,1,0,1,32,0,no,none,no,yes,6,no,yes,0,7,8,16,#N/A,both,no
176,7,16,1,0,1,29,0,no,none,no,no,7,no,yes,3,10.25,9,24,#N/A,both,no
450,11,10,1,0,1,27,0,no,none,no,yes,9,no,yes,3,10.25,9,29,51,both,yes
292,10,8,1,0,1,24,0,no,none,no,no,7,no,yes,3,10.25,9,10,#N/A,other,yes
801,12,9,0,0,1,27,0,no,none,no,yes,11,no,yes,9.93999958,10.25,9,40,100,both,no
375,9,12,1,0,1,27,0,no,none,no,#N/A,9,no,yes,6,8,8,18,75,both,yes
230,10,8,1,0,1,24,0,no,none,no,yes,8,no,yes,6,8,8,15,#N/A,both,no
535,13,14,1,0,1,33,0,no,none,yes,yes,12,no,yes,2,5,8,30,83,both,no
422,7,18,1,0,1,31,0,no,none,no,yes,7,no,yes,2,5,8,27,#N/A,both,yes
361,10,11,0,0,1,27,0,no,none,no,no,9,no,yes,9.93999958,6,9,28,86,other,yes
300,9,12,0,0,1,27,0,no,none,no,yes,9,no,yes,8,7,8,37,96,both,no
558,12,10,0,0,1,28,0,no,none,no,yes,12,no,yes,9,12,6,36,90,both,no
470,16,6,1,0,1,28,0,no,none,no,yes,11,no,yes,8,5,8,31,#N/A,both,no
486,12,16,0,0,1,34,0,no,none,no,no,12,no,yes,3,5,8,33,86,both,no
600,12,8,0,0,1,26,0,no,none,no,yes,11,no,yes,9.93999958,10.25,9,37,102,step,no
363,11,17,1,0,1,34,0,no,none,no,yes,8,no,yes,9.93999958,4,9,27,#N/A,both,no
200,10,8,1,1,1,24,0,no,none,no,#N/A,7,no,yes,1,4,8,14,#N/A,both,no
142,8,16,1,0,1,30,0,no,none,no,yes,8,no,yes,9.93999958,10.25,9,12,#N/A,other,no
448,12,15,0,0,1,33,0,no,none,yes,yes,8,no,yes,2,2,8,33,#N/A,both,no
300,11,12,1,0,1,29,0,yes,none,no,no,10,no,yes,9.93999958,1,9,20,#N/A,both,no
706,12,13,0,1,0,31,0,yes,none,no,yes,12,no,yes,9.93999958,12,4,45,#N/A,both,yes
534,12,8,0,1,0,26,0,yes,none,no,yes,10,no,yes,9.93999958,12,4,43,101,singlemom,no
260,13,10,1,0,1,29,0,yes,none,no,yes,13,no,yes,5,10.25,9,27,#N/A,both,no
675,12,8,1,1,0,26,0,yes,none,no,yes,7,no,yes,6,7,8,25,#N/A,both,no
260,7,18,1,0,1,31,0,yes,none,no,no,7,no,yes,1,3,8,16,#N/A,step,no
300,10,18,1,0,1,34,0,yes,none,no,no,9,no,yes,9.93999958,10.25,9,31,#N/A,other,no
1215,16,5,0,1,1,27,0,yes,none,yes,no,11,no,yes,14,13,1,40,84,both,yes
577,17,5,0,0,1,28,0,yes,none,no,yes,12,no,yes,12,12,3,37,116,both,no
250,14,7,1,0,1,27,0,yes,none,no,no,11,no,yes,9.93999958,10,9,26,99,singlemom,no
394,10,14,1,1,0,30,0,yes,none,no,no,8,no,yes,9.93999958,8,9,20,#N/A,singlemom,no
275,8,10,1,0,1,24,0,yes,none,no,yes,7,no,yes,4,8,8,10,#N/A,both,no
225,9,17,1,0,1,32,0,yes,none,no,yes,9,no,yes,5,5,8,14,#N/A,both,no
275,7,12,1,0,1,25,0,yes,none,no,no,6,no,yes,3,4,8,18,#N/A,both,no
356,9,15,1,0,1,30,0,yes,none,no,no,8,no,yes,7,8,8,14,#N/A,both,no
885,12,7,1,1,0,25,0,yes,none,no,yes,9,no,yes,7,12,6,26,#N/A,both,no
192,16,2,1,1,1,24,0,yes,none,no,no,8,no,yes,7,12,6,12,#N/A,both,no
420,7,16,1,0,1,29,0,yes,none,no,no,7,no,yes,9.93999958,2,9,19,#N/A,singlemom,no
